,Unnamed: 0,Latitude,Longitude,Date,Fire Intensity,Brightness,dist
742020,60466,34.422,-117.87799999999999,2020-09-18,102.5,359.6,53.12953677876243
742022,60468,34.376,-117.939,2020-09-18,15.9,314.5,45.63603165875299
742023,60469,34.428000000000004,-117.926,2020-09-18,22.7,321.7,50.996658838298835
742024,60470,34.400999999999996,-117.943,2020-09-18,18.8,319.5,47.644185738606126
742028,60474,34.297,-118.00399999999999,2020-09-18,8.9,306.4,35.04253507843068
742029,60475,34.306999999999995,-118.00299999999999,2020-09-18,30.1,326.7,35.96943218632028
742030,60476,34.308,-118.015,2020-09-18,21.3,319.8,35.38950726227503
742032,60478,34.403,-117.87899999999999,2020-09-18,23.2,323.5,51.45323417267089
742033,60479,34.37,-117.89,2020-09-18,15.5,313.8,48.042070606100864
742051,60497,34.293,-117.999,2020-09-18,9.6,306.0,34.99260114761429
742155,60601,34.406,-117.948,2020-09-18,42.7,335.5,47.83477974134499
742161,60607,34.385999999999996,-117.956,2020-09-18,77.3,347.7,45.592982330135996
742176,60622,34.231,-117.865,2020-09-18,191.6,370.9,40.13669471042738
742177,60623,34.35,-117.88600000000001,2020-09-18,18.3,323.5,46.69100351180267
742181,60627,34.389,-117.834,2020-09-18,98.2,351.7,53.134786727830026
742183,60629,34.234,-118.022,2020-09-18,45.5,336.5,28.73064547693224
742184,60630,34.236999999999995,-118.037,2020-09-18,82.3,347.7,28.010457167241377
742185,60631,34.244,-118.01700000000001,2020-09-18,43.3,335.6,29.843267505852655
742195,60641,34.385999999999996,-117.84100000000001,2020-09-18,76.6,347.6,52.44386992390416
742196,60642,34.394,-117.821,2020-09-18,47.0,335.6,54.3758318491938
742197,60643,34.39,-117.859,2020-09-18,153.1,364.4,51.610464375574615
742198,60644,34.379,-117.86399999999999,2020-09-18,328.0,389.7,50.40855473833139
742199,60645,34.214,-117.85700000000001,2020-09-18,62.9,342.5,39.89319143647923
742200,60646,34.228,-117.848,2020-09-18,18.8,324.4,41.34502535658449
742203,60649,34.400999999999996,-117.921,2020-09-18,381.3,396.0,48.84635299372972
742206,60652,34.359,-117.93299999999999,2020-09-18,43.6,334.6,44.513151231393984
742207,60653,34.339,-117.941,2020-09-18,25.0,325.4,42.34617722211537
742218,60664,34.361999999999995,-117.947,2020-09-18,50.5,337.4,43.958181419967204
742219,60665,34.349000000000004,-117.93700000000001,2020-09-18,18.6,322.0,43.4274054135561
742221,60667,34.361,-117.883,2020-09-18,66.0,343.0,47.75666478291637
742225,60671,34.404,-117.913,2020-09-18,2120.6,481.8,49.55953639854743
742227,60673,34.385,-117.89399999999999,2020-09-18,65.7,345.0,49.038648534281364
742231,60677,34.218,-117.875,2020-09-18,212.4,374.5,38.63114784744362
742239,60685,34.247,-118.009,2020-09-18,28.6,330.4,30.597893959069655
742240,60686,34.422,-117.88799999999999,2020-09-18,1257.8,450.9,52.55233607901567
742241,60687,34.425,-117.90299999999999,2020-09-18,1215.8,449.3,51.97063440256149
742243,60689,34.419000000000004,-117.87200000000001,2020-09-18,29.7,328.4,53.22462952606812
742244,60690,34.429,-117.869,2020-09-18,28.2,327.2,54.255443433884906
742245,60691,34.411,-117.89200000000001,2020-09-18,1103.3,443.9,51.36926714969834
742246,60692,34.415,-117.90799999999999,2020-09-18,2806.6,500.0,50.80802290208156
742254,60700,34.369,-117.866,2020-09-18,181.9,370.0,49.4845845726611
742262,60708,34.391999999999996,-117.85,2020-09-18,59.1,341.7,52.34152734283962
742263,60709,34.403,-117.869,2020-09-18,275.7,383.5,52.05738318407336
742264,60710,34.398,-117.905,2020-09-18,948.5,436.3,49.49468982832017
742265,60711,34.224000000000004,-117.885,2020-09-18,92.8,352.3,38.153539359214804
742266,60712,34.395,-117.889,2020-09-18,196.2,372.1,50.180098137961565
742268,60714,34.396,-117.866,2020-09-18,326.5,389.6,51.66243191697426
742269,60715,34.398,-117.882,2020-09-18,621.9,416.2,50.85251602162853
742270,60716,34.408,-117.9,2020-09-18,2814.8,500.0,50.64846461267419
742271,60717,34.412,-117.917,2020-09-18,949.3,436.6,50.04251558685308
742272,60718,34.406,-117.885,2020-09-18,377.4,395.3,51.350159938869076
742274,60720,34.409,-117.876,2020-09-18,433.7,400.4,52.13888732285885
742276,60722,34.24,-118.029,2020-09-18,110.2,355.0,28.7570878064735
742283,60729,34.372,-117.881,2020-09-18,115.4,356.8,48.76826717264609
742284,60730,34.376999999999995,-117.91,2020-09-18,49.5,338.1,47.405618144082766
742285,60731,34.374,-117.895,2020-09-18,57.8,341.4,48.06172424608029
742287,60733,34.400999999999996,-117.897,2020-09-18,1072.8,442.6,50.217991356297475
742317,60763,34.409,-117.963,2020-09-18,15.3,321.7,47.34337187130583
742318,60764,34.415,-117.93299999999999,2020-09-18,324.8,389.9,49.444909765065596
742319,60765,34.421,-117.941,2020-09-18,403.4,398.3,49.57372982718332
742320,60766,34.417,-117.947,2020-09-18,275.3,383.8,48.89657442782941
742321,60767,34.418,-117.925,2020-09-18,830.3,430.1,50.14370493516518
742322,60768,34.41,-117.94200000000001,2020-09-18,179.7,369.6,48.51453244931958
742323,60769,34.413000000000004,-117.956,2020-09-18,83.4,348.2,48.0679019867953
742324,60770,34.428000000000004,-117.92,2020-09-18,244.7,379.5,51.31469514784092
742326,60772,34.399,-117.96600000000001,2020-09-18,25.5,327.7,46.26289450809547
742327,60773,34.383,-117.94,2020-09-18,34.5,333.4,46.19660568756394
742328,60774,34.396,-117.95200000000001,2020-09-18,168.2,368.0,46.712663307984364
742329,60775,34.382,-117.87899999999999,2020-09-18,335.6,391.0,49.70802377305818
742331,60777,34.37,-117.929,2020-09-18,32.2,330.5,45.68898385756021
742332,60778,34.373000000000005,-117.945,2020-09-18,43.4,335.3,45.034645482591344
742358,60804,34.431999999999995,-117.884,2020-09-18,51.3,337.3,53.65217217968298
742369,60815,34.397,-117.837,2020-09-18,49.4,337.2,53.57160408785653
742375,60821,34.393,-117.875,2020-09-18,564.0,411.9,50.86077443528273
742398,60844,34.371,-117.89399999999999,2020-09-18,96.5,348.2,47.87586552550832
742399,60845,34.361,-117.948,2020-09-18,93.9,347.6,43.81397486093305
742401,60847,34.372,-117.95200000000001,2020-09-18,206.2,367.3,44.555987611555736
742416,60862,34.409,-117.87799999999999,2020-09-18,1780.5,459.8,52.01979221576975
742417,60863,34.412,-117.861,2020-09-18,1009.8,430.2,53.29361337132867
742418,60864,34.416,-117.845,2020-09-18,62.3,339.3,54.60480177293614
742419,60865,34.391999999999996,-117.905,2020-09-18,224.8,371.1,48.97856582954995
742420,60866,34.395,-117.89,2020-09-18,166.7,362.0,50.1203579421855
742421,60867,34.423,-117.866,2020-09-18,103.9,350.6,53.919643359087615
742422,60868,34.367,-117.854,2020-09-18,89.4,347.5,50.11030436750794
742423,60869,34.214,-117.85799999999999,2020-09-18,109.6,349.1,39.81104556845002
742424,60870,34.352,-117.87100000000001,2020-09-18,57.4,338.0,47.82812367019018
742425,60871,34.367,-117.913,2020-09-18,73.0,342.3,46.38327269874485
742429,60875,34.381,-117.84100000000001,2020-09-18,223.9,370.6,52.05240145581896
742430,60876,34.378,-117.85600000000001,2020-09-18,222.6,371.2,50.84192695947679
742431,60877,34.229,-118.027,2020-09-18,61.4,335.5,28.012746799787497
742433,60879,34.384,-117.825,2020-09-18,2665.8,484.4,53.33949136738665
742434,60880,34.37,-117.839,2020-09-18,67.6,340.7,51.3351472102653
742436,60882,34.388000000000005,-117.807,2020-09-18,340.7,384.4,54.84812054299978
742438,60884,34.391,-117.96799999999999,2020-09-18,131.8,355.9,45.4213269867738
742440,60886,34.345,-117.904,2020-09-18,27.0,328.9,45.13685400205522
742442,60888,34.385999999999996,-117.87700000000001,2020-09-18,692.9,412.4,50.16023140937973
742443,60889,34.364000000000004,-117.87200000000001,2020-09-18,140.5,358.0,48.70178531140018
742444,60890,34.36,-117.891,2020-09-18,76.0,343.2,47.16767220570828
742445,60891,34.211,-117.874,2020-09-18,135.7,353.0,38.34851677162574
742446,60892,34.407,-117.889,2020-09-18,1262.1,441.0,51.200187671517284
742455,60901,34.382,-117.895,2020-09-18,158.5,360.7,48.72704075263291
742458,60904,34.364000000000004,-117.929,2020-09-18,67.7,341.7,45.175284645699996
742463,60909,34.375,-117.87299999999999,2020-09-18,379.7,388.6,49.515596265977386
742465,60911,34.421,-117.936,2020-09-18,515.7,400.0,49.833341310824444
742466,60912,34.402,-117.85600000000001,2020-09-18,668.1,411.0,52.774461905049186
742467,60913,34.379,-117.916,2020-09-18,117.9,352.8,47.220975735050246
742481,60927,34.400999999999996,-117.921,2020-09-18,407.2,390.9,48.84635299372972
