,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
410,2017-02-14,14,12,0.0,1017,18
411,2017-02-15,16,13,0.0,1018,24
412,2017-02-16,15,14,0.0,1015,19
413,2017-02-17,14,53,0.0,1003,17
414,2017-02-18,12,16,0.1,1001,15
415,2017-02-19,12,14,0.0,1015,13
416,2017-02-20,14,9,0.0,1024,18
417,2017-02-21,15,16,0.0,1024,19
418,2017-02-22,13,24,0.0,1018,15
419,2017-02-23,11,19,0.0,1017,14
420,2017-02-24,11,14,0.0,1020,15
421,2017-02-25,11,13,0.0,1018,15
422,2017-02-26,11,15,0.3,1015,12
423,2017-02-27,12,32,15.4,1012,13
424,2017-02-28,12,8,0.1,1019,15
425,2017-03-01,14,8,0.0,1023,24
426,2017-03-02,15,9,0.0,1021,23
427,2017-03-03,16,11,0.0,1015,24
428,2017-03-04,13,14,0.0,1016,17
429,2017-03-05,12,17,0.0,1016,14
430,2017-03-06,11,15,0.0,1021,15
431,2017-03-07,14,13,0.0,1021,20
432,2017-03-08,17,13,0.0,1018,24
433,2017-03-09,17,15,0.0,1018,24
434,2017-03-10,18,17,0.0,1016,24
435,2017-03-11,16,14,0.0,1015,24
436,2017-03-12,16,12,0.0,1015,25
437,2017-03-13,17,13,0.0,1015,25
438,2017-03-14,19,18,0.0,1017,26
439,2017-03-15,18,18,0.0,1018,25
440,2017-03-16,17,14,0.0,1017,24
441,2017-03-17,16,15,0.0,1016,21
442,2017-03-18,15,13,0.0,1017,21
443,2017-03-19,15,12,0.0,1018,19
444,2017-03-20,15,12,0.0,1017,18
445,2017-03-21,16,13,0.0,1017,19
446,2017-03-22,15,19,0.0,1016,16
447,2017-03-23,13,21,0.0,1020,16
448,2017-03-24,14,17,0.0,1022,18
449,2017-03-25,14,14,0.0,1017,18
450,2017-03-26,15,18,0.0,1016,18
451,2017-03-27,15,19,0.0,1015,18
452,2017-03-28,15,18,0.0,1015,20
453,2017-03-29,18,20,0.0,1017,24
454,2017-03-30,16,18,0.0,1011,19
455,2017-03-31,14,17,0.0,1009,18
456,2017-04-01,15,17,0.0,1014,19
457,2017-04-02,16,14,0.0,1014,21
458,2017-04-03,13,15,0.0,1012,17
459,2017-04-04,15,14,0.0,1015,19
460,2017-04-05,18,17,0.0,1016,25
461,2017-04-06,17,12,0.0,1015,21
462,2017-04-07,15,14,0.0,1016,20
463,2017-04-08,14,24,0.0,1015,19
464,2017-04-09,14,18,0.0,1017,18
465,2017-04-10,15,17,0.0,1016,21
466,2017-04-11,15,19,0.0,1015,20
467,2017-04-12,15,18,0.0,1016,20
468,2017-04-13,16,25,0.0,1015,20
469,2017-04-14,14,18,0.0,1014,18
470,2017-04-15,16,14,0.0,1014,20
471,2017-04-16,16,18,0.0,1015,20
472,2017-04-17,16,18,0.0,1016,21
473,2017-04-18,17,19,0.0,1018,20
474,2017-04-19,16,23,0.0,1018,21
475,2017-04-20,16,20,0.0,1016,21
476,2017-04-21,19,15,0.0,1012,26
477,2017-04-22,20,18,0.0,1011,26
478,2017-04-23,17,15,0.0,1010,21
479,2017-04-24,16,17,0.0,1012,19
480,2017-04-25,16,21,0.0,1012,19
481,2017-04-26,17,17,0.0,1011,24
482,2017-04-27,17,19,0.0,1008,20
483,2017-04-28,17,24,0.0,1008,24
484,2017-04-29,19,18,0.0,1016,24
485,2017-04-30,20,23,0.0,1017,25
486,2017-05-01,18,16,0.0,1012,24
487,2017-05-02,18,16,0.0,1012,25
488,2017-05-03,18,15,0.0,1013,25
489,2017-05-04,18,19,0.0,1012,25
490,2017-05-05,16,15,0.0,1010,19
491,2017-05-06,14,23,0.4,1008,15
492,2017-05-07,12,19,2.9,1011,13
493,2017-05-08,15,23,0.0,1011,20
494,2017-05-09,15,22,0.1,1013,18
495,2017-05-10,16,12,0.1,1017,19
496,2017-05-11,16,20,0.0,1018,19
497,2017-05-12,16,15,0.0,1013,19
498,2017-05-13,16,21,0.0,1010,19
499,2017-05-14,15,21,0.0,1011,18
500,2017-05-15,13,22,0.2,1013,14
501,2017-05-16,14,18,0.0,1017,15
502,2017-05-17,15,17,0.0,1012,18
503,2017-05-18,16,16,0.0,1012,19
504,2017-05-19,20,17,0.0,1013,25
505,2017-05-20,21,20,0.0,1011,27
506,2017-05-21,19,19,0.0,1012,25
507,2017-05-22,18,16,0.0,1013,25
508,2017-05-23,18,14,0.0,1013,24
509,2017-05-24,16,12,0.0,1010,24
510,2017-05-25,16,17,0.0,1010,19
511,2017-05-26,16,19,0.0,1014,19
512,2017-05-27,16,22,0.0,1016,20
513,2017-05-28,16,19,0.0,1015,20
514,2017-05-29,16,15,0.0,1011,20
